Title = "F2d" 

VARIABLES = "x" "y" "z" "u" "v" "p" "blank" "ibnode" "Vorticity"  

 ZONE I=186 J=130 K=1, F=POINT 

-1.34355	-0.63654	 0 	0.995686	0.000374056	0.0289494	0	0	0

1.34355	-0.63654	 0 	1.00431	-0.000374056	0.0289494	0	0	0

3.91157	-0.63654	 0 	0.996313	0.00174717	0.0290528	0	0	0

6.25202	-0.63654	 0 	1.00751	-0.00164036	0.0286687	0	0	0

8.38505	-0.63654	 0 	0.999982	0.00211007	0.0288767	0	0	0

10.3291	-0.63654	 0 	1.00837	0.00124356	0.0282252	0	0	0

12.1008	-0.63654	 0 	1.00362	-0.001015	0.0284276	0	0	0

13.7155	-0.63654	 0 	1.00568	-0.000672459	0.0275934	0	0	0

15.1871	-0.63654	 0 	1.00978	0.00203706	0.0276437	0	0	0

16.5283	-0.63654	 0 	1.00267	-0.00267882	0.0267302	0	0	0

17.7507	-0.63654	 0 	1.00137	-0.00146688	0.0266699	0	0	0

18.8647	-0.63654	 0 	1.00355	0.00124768	0.0255727	0	0	0

19.88	-0.63654	 0 	1.0058	0.0080857	0.0254535	0	0	0

20.8053	-0.63654	 0 	1.00516	0.00279715	0.0242497	0	0	0

21.6486	-0.63654	 0 	1.00671	0.00161455	0.0241227	0	0	0

22.4172	-0.63654	 0 	1.01069	0.000999176	0.0228357	0	0	0

23.1177	-0.63654	 0 	1.01021	-0.00364328	0.0227335	0	0	0

23.7561	-0.63654	 0 	1.00774	0.0010106	0.0215296	0	0	0

24.3379	-0.63654	 0 	1.00843	0.000564958	0.0214497	0	0	0

24.8681	-0.63654	 0 	1.01088	0.00568859	0.0202836	0	0	0

25.3514	-0.63654	 0 	1.01038	0.00477156	0.0202508	0	0	0

25.7919	-0.63654	 0 	1.01223	0.00603739	0.0192221	0	0	0

26.1933	-0.63654	 0 	1.01241	0.00521102	0.019159	0	0	0

26.5591	-0.63654	 0 	1.0136	0.00192787	0.0183212	0	0	0

26.8925	-0.63654	 0 	1.01325	-0.00218219	0.018207	0	0	0

27.1964	-0.63654	 0 	1.01299	-0.00405078	0.0175754	0	0	0

27.4733	-0.63654	 0 	1.01202	-0.00384371	0.0174208	0	0	0

27.7257	-0.63654	 0 	1.01158	-0.00224637	0.0169581	0	0	0

27.9557	-0.63654	 0 	1.01117	-0.000300232	0.0167684	0	0	0

28.1654	-0.63654	 0 	1.01106	0.0013988	0.0164311	0	0	0

28.3565	-0.63654	 0 	1.0108	0.00235859	0.0162356	0	0	0

28.5306	-0.63654	 0 	1.01051	0.00241309	0.015989	0	0	0

28.6893	-0.63654	 0 	1.01008	0.0016406	0.0158076	0	0	0

28.8339	-0.63654	 0 	1.00966	0.000333056	0.0156188	0	0	0

28.9657	-0.63654	 0 	1.00926	-0.00116404	0.0154591	0	0	0

29.0859	-0.63654	 0 	1.00895	-0.00255634	0.0153073	0	0	0

29.1954	-0.63654	 0 	1.00872	-0.00366097	0.0151717	0	0	0

29.2952	-0.63654	 0 	1.00856	-0.00440606	0.0150471	0	0	0

29.3861	-0.63654	 0 	1.00847	-0.00480252	0.0149342	0	0	0

29.469	-0.63654	 0 	1.00841	-0.00490821	0.0148316	0	0	0

29.5445	-0.63654	 0 	1.00838	-0.00479836	0.0147384	0	0	0

29.6134	-0.63654	 0 	1.00836	-0.00454628	0.0146539	0	0	0

29.6761	-0.63654	 0 	1.00834	-0.0042135	0.0145772	0	0	0

29.7333	-0.63654	 0 	1.00832	-0.00384657	0.0145076	0	0	0

29.7854	-0.63654	 0 	1.0083	-0.0034777	0.0144445	0	0	0

29.8329	-0.63654	 0 	1.00827	-0.00312718	0.0143871	0	0	0

29.8762	-0.63654	 0 	1.00825	-0.00280634	0.0143351	0	0	0

29.9156	-0.63654	 0 	1.00822	-0.00252017	0.0142878	0	0	0

29.9516	-0.63654	 0 	1.00819	-0.00226959	0.0142448	0	0	0

29.9844	-0.63654	 0 	1.00816	-0.00205303	0.0142058	0	0	0

30.0156	-0.63654	 0 	1.00813	-0.00185889	0.0141686	0	0	0

30.0469	-0.63654	 0 	1.0081	-0.00167888	0.0141316	0	0	0

30.0781	-0.63654	 0 	1.00807	-0.00151432	0.0140946	0	0	0

30.1094	-0.63654	 0 	1.00803	-0.00136609	0.0140577	0	0	0

30.1406	-0.63654	 0 	1.008	-0.00123463	0.0140209	0	0	0

30.1719	-0.63654	 0 	1.00796	-0.00111996	0.0139841	0	0	0

30.2031	-0.63654	 0 	1.00793	-0.0010217	0.0139475	0	0	0

30.2344	-0.63654	 0 	1.0079	-0.000939102	0.0139109	0	0	0

30.2656	-0.63654	 0 	1.00787	-0.000871109	0.0138744	0	0	0

30.2969	-0.63654	 0 	1.00784	-0.000816407	0.013838	0	0	0

30.3281	-0.63654	 0 	1.00781	-0.000773491	0.0138017	0	0	0

30.3594	-0.63654	 0 	1.00778	-0.000740735	0.0137655	0	0	0

30.3906	-0.63654	 0 	1.00776	-0.000716467	0.0137293	0	0	0

30.4219	-0.63654	 0 	1.00774	-0.000699039	0.0136932	0	0	0

30.4531	-0.63654	 0 	1.00772	-0.0006869	0.0136572	0	0	0

30.4844	-0.63654	 0 	1.0077	-0.000678657	0.0136213	0	0	0

30.5156	-0.63654	 0 	1.00769	-0.000673136	0.0135854	0	0	0

30.5469	-0.63654	 0 	1.00768	-0.000669423	0.0135497	0	0	0

30.5781	-0.63654	 0 	1.00767	-0.000666906	0.013514	0	0	0

30.6094	-0.63654	 0 	1.00766	-0.000665291	0.0134784	0	0	0

30.6406	-0.63654	 0 	1.00766	-0.000664612	0.0134429	0	0	0

30.6719	-0.63654	 0 	1.00766	-0.000665229	0.0134075	0	0	0

30.7031	-0.63654	 0 	1.00766	-0.000667802	0.0133722	0	0	0

30.7344	-0.63654	 0 	1.00766	-0.000673269	0.013337	0	0	0

30.7656	-0.63654	 0 	1.00766	-0.000682794	0.0133019	0	0	0

30.7969	-0.63654	 0 	1.00766	-0.000697724	0.0132668	0	0	0

30.8281	-0.63654	 0 	1.00767	-0.000719528	0.0132319	0	0	0

30.8594	-0.63654	 0 	1.00767	-0.000749736	0.0131971	0	0	0

30.8906	-0.63654	 0 	1.00767	-0.000789875	0.0131623	0	0	0

30.9219	-0.63654	 0 	1.00768	-0.000841411	0.0131277	0	0	0

30.9531	-0.63654	 0 	1.00768	-0.000905694	0.0130932	0	0	0

30.9844	-0.63654	 0 	1.00768	-0.000983901	0.0130587	0	0	0

31.0156	-0.63654	 0 	1.00768	-0.001077	0.0130244	0	0	0

31.0469	-0.63654	 0 	1.00768	-0.00118572	0.0129901	0	0	0

31.0781	-0.63654	 0 	1.00768	-0.00131052	0.012956	0	0	0

31.1094	-0.63654	 0 	1.00768	-0.00145158	0.012922	0	0	0

31.1406	-0.63654	 0 	1.00768	-0.00160881	0.0128881	0	0	0

31.1719	-0.63654	 0 	1.00768	-0.00178184	0.0128542	0	0	0

31.2031	-0.63654	 0 	1.00768	-0.00197005	0.0128205	0	0	0

