Title = "F2d" 

VARIABLES = "x" "y" "z" "u" "v" "p" "blank" "ibnode" "Vorticity"  

 ZONE I=130 J=130 K=1, F=POINT 

-0.00390625	-0.00390625	 0 	1.26153e-05	-1.26135e-05	-0.069143	0	0	0

0.00390625	-0.00390625	 0 	-1.26153e-05	1.26135e-05	-0.069143	0	0	0

0.0117188	-0.00390625	 0 	-3.01348e-05	2.28175e-05	-0.0691854	0	0	0

0.0195312	-0.00390625	 0 	-4.05734e-05	1.77357e-05	-0.0693084	0	0	0

0.0273438	-0.00390625	 0 	-3.93393e-05	3.12393e-06	-0.0695115	0	0	0

0.0351562	-0.00390625	 0 	-2.09223e-05	-1.66676e-05	-0.0697799	0	0	0

0.0429688	-0.00390625	 0 	1.79921e-05	-3.87281e-05	-0.0700958	0	0	0

0.0507812	-0.00390625	 0 	7.87321e-05	-6.12448e-05	-0.0704426	0	0	0

0.0585938	-0.00390625	 0 	0.000161335	-8.31413e-05	-0.0708055	0	0	0

0.0664062	-0.00390625	 0 	0.000265056	-0.000103811	-0.0711718	0	0	0

0.0742188	-0.00390625	 0 	0.000388694	-0.00012294	-0.071531	0	0	0

0.0820312	-0.00390625	 0 	0.000530805	-0.000140402	-0.0718748	0	0	0

0.0898438	-0.00390625	 0 	0.00068984	-0.00015618	-0.0721964	0	0	0

0.0976562	-0.00390625	 0 	0.000864237	-0.000170328	-0.0724903	0	0	0

0.105469	-0.00390625	 0 	0.00105248	-0.000182942	-0.0727524	0	0	0

0.113281	-0.00390625	 0 	0.00125312	-0.000194136	-0.0729795	0	0	0

0.121094	-0.00390625	 0 	0.00146481	-0.000204037	-0.0731691	0	0	0

0.128906	-0.00390625	 0 	0.00168634	-0.00021277	-0.0733193	0	0	0

0.136719	-0.00390625	 0 	0.00191656	-0.00022046	-0.0734288	0	0	0

0.144531	-0.00390625	 0 	0.00215447	-0.000227222	-0.0734964	0	0	0

0.152344	-0.00390625	 0 	0.00239916	-0.000233162	-0.0735215	0	0	0

0.160156	-0.00390625	 0 	0.00264982	-0.000238377	-0.0735033	0	0	0

0.167969	-0.00390625	 0 	0.00290571	-0.000242953	-0.0734413	0	0	0

0.175781	-0.00390625	 0 	0.00316618	-0.000246963	-0.0733351	0	0	0

0.183594	-0.00390625	 0 	0.00343065	-0.000250471	-0.0731842	0	0	0

0.191406	-0.00390625	 0 	0.0036986	-0.00025353	-0.0729882	0	0	0

0.199219	-0.00390625	 0 	0.00396955	-0.000256182	-0.0727464	0	0	0

0.207031	-0.00390625	 0 	0.00424305	-0.00025846	-0.0724584	0	0	0

0.214844	-0.00390625	 0 	0.0045187	-0.00026039	-0.0721235	0	0	0

0.222656	-0.00390625	 0 	0.00479612	-0.000261989	-0.071741	0	0	0

0.230469	-0.00390625	 0 	0.00507493	-0.000263267	-0.0713101	0	0	0

0.238281	-0.00390625	 0 	0.00535476	-0.000264229	-0.07083	0	0	0

0.246094	-0.00390625	 0 	0.00563526	-0.000264872	-0.0702998	0	0	0

0.253906	-0.00390625	 0 	0.00591608	-0.000265192	-0.0697185	0	0	0

0.261719	-0.00390625	 0 	0.00619683	-0.000265177	-0.0690851	0	0	0

0.269531	-0.00390625	 0 	0.00647714	-0.000264814	-0.0683988	0	0	0

0.277344	-0.00390625	 0 	0.00675663	-0.000264087	-0.0676584	0	0	0

0.285156	-0.00390625	 0 	0.00703488	-0.000262977	-0.066863	0	0	0

0.292969	-0.00390625	 0 	0.00731146	-0.000261463	-0.0660115	0	0	0

0.300781	-0.00390625	 0 	0.00758595	-0.000259523	-0.0651031	0	0	0

