-9.88698e-12  9.88698e-12  2.10339e-11  6.70397e-11   9.1979e-11  7.41528e-11  2.05314e-11 -2.45521e-11 -7.07223e-11 -1.23236e-10   -1.694e-10 -2.13086e-10 -2.65441e-10 -3.07277e-10  -3.2821e-10 -3.57635e-10 -4.04165e-10 -4.30312e-10 -4.30209e-10 -4.47591e-10 -4.84717e-10 -4.99626e-10 -4.87135e-10 -4.90799e-10 -5.21961e-10 -5.22618e-10 -4.92979e-10 -4.88608e-10 -5.00536e-10 -4.83821e-10 -4.42379e-10 -4.19203e-10 -4.11732e-10 -3.81939e-10 -3.29543e-10  -2.9623e-10 -2.76665e-10 -2.41675e-10 -1.84597e-10 -1.51574e-10 -1.38814e-10 -1.07154e-10 -6.18819e-11 -4.02424e-11  -3.7859e-11 -1.47959e-11  2.60878e-11  3.96782e-11    2.768e-11  3.72576e-11  6.00478e-11  5.72599e-11  3.77013e-11  3.12708e-11  2.75768e-11  9.00311e-12 -1.28539e-11  -3.2405e-11 -5.53611e-11 -6.86523e-11 -5.88744e-11 -5.13602e-11 -5.24243e-11 -3.15038e-11  -9.4776e-12   9.4776e-12
-9.88698e-12  1.32065e-11  6.51105e-12 -1.66969e-12 -2.36929e-11 -6.23562e-11 -1.22597e-10 -1.70178e-10 -2.16496e-10  -2.6586e-10 -3.10534e-10 -3.49533e-10 -3.87497e-10 -4.18759e-10 -4.44315e-10 -4.73427e-10 -5.01764e-10 -5.24488e-10 -5.32203e-10 -5.44323e-10 -5.62166e-10 -5.69002e-10 -5.65107e-10 -5.65126e-10   -5.751e-10 -5.67966e-10 -5.45599e-10 -5.32551e-10 -5.21698e-10 -4.96186e-10  -4.5992e-10 -4.27058e-10 -4.00688e-10 -3.63721e-10 -3.12896e-10 -2.72341e-10 -2.33677e-10 -1.92419e-10 -1.41954e-10 -9.96241e-11 -6.90062e-11 -3.25193e-11  9.15432e-12  3.79901e-11  5.85566e-11  8.18601e-11  1.10393e-10  1.28226e-10  1.29537e-10  1.41219e-10  1.56638e-10  1.60227e-10  1.50962e-10  1.42373e-10  1.34769e-10  1.17866e-10   1.0231e-10  7.69341e-11  4.06574e-11  1.43043e-11   7.7887e-12 -2.81479e-12 -2.21165e-11 -1.47607e-11  -5.0608e-12   9.4776e-12
 -7.5111e-12  5.87808e-12 -3.99128e-13 -7.41961e-12 -3.33164e-11 -7.56643e-11 -1.35719e-10 -1.84289e-10 -2.33809e-10 -2.87674e-10 -3.35416e-10 -3.76951e-10 -4.16069e-10 -4.48331e-10  -4.7914e-10  -5.1301e-10  -5.4181e-10 -5.64992e-10 -5.72408e-10 -5.85938e-10 -6.05123e-10 -6.10629e-10 -6.09428e-10 -6.13402e-10 -6.19854e-10 -6.13587e-10 -5.92776e-10 -5.77718e-10 -5.66626e-10 -5.36996e-10 -5.00209e-10 -4.65583e-10  -4.3527e-10 -3.97537e-10  -3.4285e-10 -2.97244e-10 -2.51711e-10 -2.03787e-10 -1.50333e-10 -9.92629e-11 -6.07504e-11 -1.87433e-11  2.88845e-11  6.83207e-11  1.03398e-10  1.33717e-10  1.72449e-10  2.02114e-10    2.145e-10  2.32888e-10  2.50916e-10  2.58546e-10  2.47812e-10  2.32292e-10  2.17126e-10  1.92907e-10  1.67569e-10  1.28354e-10  8.04812e-11  4.49973e-11  3.35641e-11  1.65879e-11 -1.18713e-11 -8.97472e-12 -3.34081e-12  7.40358e-12
 -8.1718e-12 -5.59967e-12   -1.809e-11 -1.60948e-11 -2.52643e-11  -4.9352e-11 -7.81907e-11 -9.73551e-11 -1.26362e-10  -1.6812e-10 -2.06079e-10  -2.4448e-10 -2.86119e-10 -3.26656e-10 -3.71993e-10 -4.22867e-10 -4.69198e-10 -5.11169e-10 -5.36711e-10 -5.68024e-10 -6.03132e-10 -6.20815e-10 -6.31749e-10 -6.45497e-10 -6.55744e-10 -6.54776e-10 -6.41846e-10 -6.28985e-10 -6.21643e-10 -5.93529e-10 -5.57411e-10 -5.25736e-10 -4.94421e-10 -4.59463e-10 -4.04895e-10 -3.59226e-10 -3.11107e-10 -2.58566e-10  -2.0624e-10 -1.48626e-10  -1.0328e-10 -5.60764e-11 -8.98043e-13  4.86795e-11  9.68021e-11  1.37067e-10    1.869e-10  2.25745e-10  2.46238e-10  2.68071e-10  2.83028e-10  2.88065e-10  2.70634e-10   2.4505e-10  2.22886e-10  1.96309e-10  1.72784e-10  1.35158e-10  9.21668e-11  6.43234e-11  6.11872e-11  4.64531e-11  1.32711e-11  8.52269e-12  3.84803e-12  3.24566e-12
-9.03044e-12  -8.2429e-12 -1.90614e-11 -5.99685e-12 -3.90128e-12 -2.33544e-11 -3.71015e-11 -4.10403e-11 -5.98946e-11 -9.55326e-11 -1.24163e-10  -1.5581e-10 -1.92807e-10 -2.31977e-10 -2.82378e-10 -3.40116e-10 -3.94862e-10  -4.4933e-10 -4.88563e-10 -5.33729e-10  -5.8206e-10 -6.12586e-10 -6.35678e-10 -6.59932e-10 -6.76317e-10 -6.80664e-10  -6.7519e-10 -6.66238e-10 -6.61687e-10 -6.34571e-10 -6.00319e-10 -5.73162e-10 -5.42765e-10 -5.12716e-10  -4.6165e-10 -4.20158e-10 -3.73387e-10 -3.21433e-10 -2.74175e-10 -2.14554e-10 -1.66759e-10 -1.18201e-10 -5.97815e-11 -5.30577e-12  5.04246e-11  9.82328e-11   1.5566e-10  2.00211e-10  2.24633e-10  2.48195e-10  2.60714e-10  2.65144e-10  2.44581e-10  2.13446e-10  1.89132e-10  1.64843e-10  1.45879e-10   1.0798e-10  6.52679e-11  4.20655e-11  4.62272e-11  3.55152e-11  3.65492e-12  2.13205e-12  1.93451e-12  3.87843e-12
-6.84107e-12 -1.53447e-11 -3.63786e-11 -1.92772e-11 -1.58798e-11  -3.7094e-11 -4.19465e-11 -3.69061e-11 -4.97245e-11 -8.07619e-11 -1.00036e-10 -1.23009e-10 -1.49459e-10 -1.79522e-10 -2.27269e-10 -2.82801e-10  -3.3589e-10   -3.938e-10 -4.39209e-10  -4.9105e-10 -5.46538e-10 -5.85575e-10 -6.16531e-10 -6.49595e-10 -6.70785e-10 -6.76776e-10 -6.77594e-10 -6.71832e-10 -6.67288e-10 -6.39791e-10 -6.06477e-10 -5.81101e-10 -5.50207e-10 -5.23458e-10 -4.74934e-10 -4.37672e-10  -3.9391e-10  -3.4611e-10 -3.05348e-10 -2.46988e-10  -2.0129e-10 -1.55997e-10 -9.96762e-11 -4.73538e-11  7.65537e-12  5.60753e-11  1.13964e-10  1.58229e-10  1.81376e-10  2.03456e-10   2.1356e-10  2.20895e-10  2.02602e-10   1.7205e-10   1.5213e-10  1.37133e-10  1.27747e-10  9.17541e-11  5.11153e-11  3.30911e-11  4.51367e-11   3.7392e-11  3.72634e-12  2.41121e-12  2.80827e-12  3.42022e-12
-4.21794e-12 -2.18426e-11 -4.93861e-11 -2.69472e-11 -2.35982e-11 -4.65447e-11 -4.47093e-11 -3.37328e-11 -4.41745e-11  -7.4964e-11 -9.01428e-11 -1.09651e-10 -1.28638e-10 -1.52419e-10 -1.98727e-10 -2.51296e-10 -2.99886e-10 -3.57199e-10  -4.0423e-10 -4.57467e-10 -5.15355e-10 -5.58178e-10 -5.93724e-10 -6.32058e-10 -6.55249e-10 -6.61351e-10  -6.6344e-10 -6.58294e-10 -6.50461e-10 -6.20118e-10 -5.85826e-10 -5.58333e-10 -5.24797e-10 -4.98175e-10  -4.5041e-10 -4.14007e-10  -3.7153e-10 -3.27654e-10 -2.92306e-10 -2.35422e-10 -1.93829e-10 -1.54399e-10 -1.02842e-10 -5.72077e-11 -9.19261e-12  3.38311e-11  8.56273e-11  1.24027e-10  1.40823e-10  1.56967e-10  1.62329e-10  1.72473e-10  1.57229e-10   1.2807e-10  1.13727e-10  1.09729e-10  1.11178e-10  7.64469e-11  3.69557e-11  2.39675e-11  4.43708e-11  3.91355e-11  3.21309e-12  1.52729e-12   3.5491e-12  2.64506e-12
-1.03215e-11 -2.27636e-11 -6.53885e-11  -4.1624e-11 -3.33426e-11 -6.57068e-11 -5.61056e-11 -4.05627e-11 -5.14033e-11 -8.38489e-11 -9.64785e-11 -1.13618e-10 -1.25613e-10 -1.44307e-10 -1.89243e-10 -2.38236e-10 -2.80332e-10 -3.33748e-10 -3.78799e-10 -4.29332e-10 -4.85387e-10 -5.26513e-10 -5.62334e-10 -6.00981e-10 -6.22475e-10 -6.26421e-10   -6.283e-10 -6.22885e-10 -6.09273e-10 -5.76346e-10 -5.40435e-10 -5.08453e-10 -4.71349e-10 -4.42261e-10 -3.93859e-10  -3.5595e-10 -3.12587e-10 -2.70659e-10 -2.40222e-10 -1.85045e-10 -1.46634e-10 -1.13826e-10 -6.87024e-11 -3.09487e-11  8.34004e-12  4.27875e-11  8.41902e-11  1.14203e-10  1.22467e-10  1.30007e-10  1.28521e-10  1.40344e-10  1.26921e-10  9.74527e-11  8.72459e-11  9.31139e-11  1.04953e-10  6.95794e-11  2.85641e-11  1.92662e-11  4.71668e-11  4.31211e-11  4.46349e-12  9.08172e-13  4.71232e-12  1.29424e-12
-7.84929e-12 -3.05422e-11 -7.91655e-11 -5.43147e-11 -4.35995e-11 -8.28018e-11 -6.83796e-11  -4.6612e-11 -6.05746e-11  -9.6162e-11 -1.06952e-10 -1.21967e-10  -1.2708e-10 -1.41715e-10 -1.86001e-10 -2.32127e-10 -2.66778e-10 -3.14257e-10 -3.55136e-10 -4.00165e-10 -4.51042e-10 -4.86944e-10 -5.19916e-10 -5.54646e-10 -5.71129e-10 -5.69678e-10 -5.69757e-10 -5.63752e-10 -5.42818e-10 -5.07765e-10 -4.70423e-10 -4.34266e-10 -3.94247e-10 -3.61763e-10 -3.13282e-10 -2.72749e-10 -2.28213e-10 -1.87006e-10 -1.61237e-10 -1.09263e-10 -7.27427e-11 -4.65358e-11 -9.25438e-12  2.08183e-11  5.18725e-11   7.6658e-11  1.06032e-10  1.27347e-10  1.27112e-10  1.25285e-10   1.1548e-10  1.28302e-10  1.15354e-10  8.30961e-11  7.47359e-11  8.84671e-11  1.09301e-10  7.09617e-11  2.56786e-11  1.84409e-11  5.27389e-11  4.86983e-11  6.84187e-12  3.74655e-13  6.09098e-12  -4.6401e-13
-5.39215e-12 -3.87305e-11 -9.45807e-11 -6.70016e-11 -5.46409e-11 -1.01052e-10 -8.31134e-11 -5.41965e-11 -7.21756e-11 -1.11057e-10  -1.1985e-10 -1.32009e-10 -1.29254e-10 -1.39786e-10 -1.83652e-10 -2.26797e-10 -2.51633e-10 -2.90842e-10 -3.25183e-10 -3.60834e-10 -4.02128e-10 -4.29291e-10 -4.55943e-10 -4.82115e-10 -4.90381e-10  -4.8148e-10 -4.78155e-10 -4.70959e-10   -4.422e-10 -4.06211e-10 -3.68914e-10  -3.3028e-10 -2.89461e-10 -2.55277e-10 -2.09595e-10 -1.67363e-10 -1.22897e-10 -8.34861e-11 -6.30258e-11 -1.60475e-11  1.84452e-11  3.74473e-11  6.57681e-11  8.81367e-11  1.11287e-10  1.26263e-10   1.4349e-10  1.56623e-10  1.49237e-10  1.38196e-10  1.18711e-10  1.32206e-10  1.18887e-10  8.18521e-11  7.33559e-11  9.33452e-11  1.21422e-10  7.79305e-11  2.68284e-11  2.03324e-11  6.07317e-11  5.60967e-11  9.70041e-12  1.25189e-13  7.45115e-12 -2.36085e-12
