-3.18661e-09  3.18661e-09  1.26626e-08  2.49182e-08  4.12744e-08  3.77834e-08  2.57965e-08  1.71867e-08    8.934e-09 -2.15142e-09 -1.11747e-08 -2.00283e-08 -3.29178e-08 -4.22769e-08 -4.44604e-08 -5.09648e-08 -6.45635e-08  -7.1186e-08 -6.95475e-08 -7.43764e-08 -8.50852e-08 -8.93082e-08 -8.51796e-08 -8.60926e-08  -9.6759e-08 -9.81751e-08 -9.01312e-08 -9.07684e-08 -9.76813e-08 -9.55886e-08 -8.56884e-08 -8.22877e-08 -8.49971e-08  -8.0065e-08 -6.77554e-08 -6.27551e-08 -6.30097e-08 -5.73687e-08  -4.4285e-08 -3.90063e-08 -3.99513e-08 -3.42323e-08 -2.30071e-08 -1.85697e-08 -2.15908e-08 -1.84769e-08  -8.3259e-09 -6.36767e-09 -1.17684e-08 -9.76706e-09  -3.0787e-09 -4.08568e-09 -1.01738e-08 -1.11432e-08 -1.04471e-08 -1.43801e-08 -1.87416e-08 -2.15987e-08 -2.69031e-08 -2.87894e-08  -2.2199e-08 -1.77048e-08 -2.00087e-08 -1.15265e-08  -3.1002e-09   3.1002e-09
-3.18661e-09  6.34698e-09 -8.04074e-09  2.11306e-08   2.9327e-08  2.14631e-08   1.8679e-09 -5.34936e-09  -1.3934e-08  -2.5624e-08 -3.43368e-08 -4.22897e-08 -5.37886e-08 -6.24051e-08 -6.53246e-08 -7.10076e-08 -8.13367e-08 -8.65562e-08 -8.56107e-08 -8.91109e-08 -9.71618e-08 -1.00134e-07 -9.71086e-08 -9.77551e-08 -1.04532e-07 -1.04617e-07 -9.82538e-08 -9.74722e-08 -1.00155e-07 -9.67855e-08 -8.82391e-08 -8.36241e-08 -8.23593e-08 -7.64123e-08 -6.57056e-08 -5.90859e-08  -5.5371e-08 -4.84482e-08 -3.67376e-08 -3.01668e-08 -2.79443e-08 -2.16098e-08  -1.2217e-08 -7.93738e-09 -7.98468e-09 -3.40855e-09  5.43428e-09  8.18629e-09  4.79684e-09  6.78589e-09  1.24652e-08  1.17893e-08  6.71538e-09  5.84642e-09  6.24932e-09  1.95949e-09 -2.80084e-09 -6.03198e-09 -1.22874e-08 -1.76776e-08 -1.15701e-08 -8.23548e-09 -1.76907e-08 -7.61621e-09 -9.98096e-10   3.1002e-09
-3.60361e-09  2.96682e-09 -6.22361e-09  1.95949e-08  2.74249e-08   1.8838e-08 -2.08263e-10 -8.00678e-09 -1.72003e-08  -2.9266e-08 -3.83678e-08 -4.68941e-08 -5.88821e-08 -6.79555e-08 -7.12547e-08 -7.71935e-08 -8.80358e-08 -9.35927e-08 -9.28289e-08 -9.65432e-08 -1.04839e-07 -1.08459e-07 -1.05746e-07 -1.06826e-07 -1.12991e-07 -1.13572e-07 -1.07645e-07 -1.06021e-07 -1.08569e-07 -1.04568e-07  -9.5992e-08  -9.1347e-08  -8.9325e-08 -8.28244e-08 -7.15302e-08 -6.40296e-08 -5.89872e-08  -5.0595e-08 -3.83057e-08 -3.03431e-08 -2.64116e-08 -1.88201e-08 -8.78932e-09 -2.10117e-09  1.33024e-09   6.9607e-09  1.77416e-08  2.27386e-08  2.14259e-08  2.49106e-08  3.14535e-08  3.12647e-08  2.59806e-08  2.41438e-08  2.31766e-08  1.71054e-08  1.00104e-08   4.6419e-09  -3.2106e-09 -1.04514e-08 -7.07307e-09 -5.38949e-09  -1.5073e-08 -6.08075e-09 -7.80315e-10  2.71241e-09
-3.81678e-09  9.71843e-10 -2.97016e-09  1.91117e-08  3.06197e-08  2.37191e-08  1.05225e-08  6.92152e-09  2.09466e-09 -6.65712e-09 -1.36806e-08 -2.14345e-08 -3.37051e-08 -4.41481e-08  -4.9651e-08 -5.84941e-08 -7.30427e-08 -8.24404e-08 -8.53921e-08 -9.29072e-08 -1.04345e-07 -1.10792e-07 -1.10316e-07 -1.13003e-07 -1.19918e-07 -1.21621e-07 -1.17275e-07 -1.15775e-07 -1.19101e-07 -1.15672e-07 -1.07381e-07 -1.03505e-07 -1.01203e-07 -9.49682e-08 -8.36041e-08  -7.6091e-08 -7.08812e-08 -6.16686e-08 -4.94642e-08 -4.02444e-08 -3.50182e-08 -2.62803e-08 -1.50978e-08 -5.97896e-09  7.86349e-10  8.28661e-09  2.14091e-08  2.81568e-08  2.85707e-08  3.29837e-08   3.9367e-08  3.85383e-08  3.23448e-08  2.91794e-08   2.6858e-08  2.00298e-08  1.29117e-08  8.07306e-09  1.22541e-09 -5.08073e-09  -1.3852e-09 -4.44989e-10 -1.05005e-08 -4.30131e-09  1.40236e-09  2.02086e-09
-4.81752e-09 -1.46827e-09  3.18934e-10  2.11852e-08  3.43129e-08  2.86281e-08   1.9504e-08  1.73906e-08  1.50572e-08  8.64294e-09  3.48684e-09 -2.98123e-09 -1.44642e-08 -2.47297e-08  -3.0714e-08 -4.09491e-08 -5.76077e-08 -6.95508e-08   -7.543e-08 -8.60826e-08 -1.00094e-07 -1.09117e-07 -1.10974e-07 -1.15567e-07 -1.23775e-07 -1.26524e-07 -1.23486e-07 -1.22628e-07 -1.26464e-07 -1.23484e-07 -1.15887e-07 -1.13085e-07 -1.10684e-07  -1.0521e-07 -9.46515e-08 -8.79278e-08 -8.31773e-08 -7.44225e-08 -6.31832e-08 -5.33923e-08 -4.79872e-08 -3.89187e-08 -2.72177e-08 -1.69995e-08 -8.21231e-09  8.68268e-10  1.55317e-08  2.33052e-08  2.45383e-08  2.93582e-08   3.5626e-08  3.43192e-08  2.75665e-08  2.37928e-08  2.10074e-08  1.41599e-08  7.35684e-09  3.08204e-09 -2.90857e-09 -8.17033e-09 -3.89202e-09 -2.67929e-09 -1.08488e-08 -5.23369e-09  1.68098e-09  2.31568e-09
-5.03733e-09 -3.46475e-09 -1.07284e-10  2.02223e-08  3.12376e-08    2.646e-08   1.9685e-08   1.7928e-08  1.73963e-08  1.29226e-08  9.63359e-09  4.95051e-09 -4.90454e-09 -1.38377e-08 -1.89665e-08     -2.9e-08 -4.57042e-08 -5.82876e-08 -6.55907e-08 -7.78538e-08 -9.31666e-08 -1.03605e-07 -1.06888e-07 -1.13144e-07 -1.22256e-07 -1.25265e-07 -1.23506e-07 -1.23294e-07 -1.26915e-07  -1.2408e-07  -1.1705e-07 -1.14763e-07 -1.11964e-07 -1.06871e-07 -9.70334e-08 -9.11749e-08 -8.69823e-08 -7.93748e-08 -6.94918e-08 -5.98185e-08 -5.51809e-08 -4.67191e-08 -3.55125e-08 -2.57606e-08 -1.67161e-08 -7.39978e-09  7.08559e-09  1.47059e-08  1.58355e-08  2.04249e-08  2.65136e-08  2.53136e-08  1.89899e-08  1.57848e-08  1.37889e-08  8.06862e-09  2.48323e-09 -6.52822e-10 -5.36585e-09   -9.634e-09 -4.78894e-09  -3.4719e-09  -1.0428e-08 -5.78743e-09  2.75937e-09  2.47043e-09
-5.71007e-09 -6.88633e-09  5.02564e-10  1.99862e-08  2.82673e-08  2.54703e-08  2.02537e-08  1.83668e-08  1.90165e-08  1.53335e-08  1.28066e-08   8.8991e-09  -1.2289e-10 -8.29951e-09 -1.29925e-08 -2.25666e-08 -3.84819e-08 -5.07701e-08 -5.85524e-08 -7.13333e-08  -8.6963e-08 -9.78338e-08 -1.02031e-07 -1.09287e-07 -1.18714e-07 -1.21847e-07 -1.20254e-07 -1.20134e-07 -1.22902e-07 -1.19674e-07  -1.1276e-07 -1.10194e-07 -1.06636e-07 -1.01239e-07 -9.18203e-08 -8.61791e-08 -8.21413e-08  -7.5518e-08 -6.66945e-08 -5.72591e-08 -5.37828e-08 -4.64436e-08 -3.62252e-08 -2.79008e-08 -1.99955e-08 -1.16705e-08  1.20417e-09  7.45899e-09  7.63854e-09  1.12544e-08  1.65818e-08  1.54057e-08  9.75063e-09  7.35192e-09  6.34182e-09  1.94956e-09 -2.27482e-09 -4.23807e-09 -7.67681e-09 -1.08106e-08 -5.64092e-09 -4.58294e-09 -9.25371e-09 -6.80966e-09   4.3281e-09  2.69682e-09
-3.24992e-09  3.96107e-09 -5.60485e-10  1.42577e-08  2.91868e-08  2.14997e-08  1.98841e-08  1.72355e-08  1.83878e-08  1.48742e-08  1.24452e-08  8.85226e-09  5.53291e-10 -6.84092e-09 -1.11184e-08  -1.9868e-08 -3.44444e-08 -4.58438e-08 -5.34619e-08 -6.59346e-08 -8.09767e-08 -9.10922e-08 -9.53655e-08 -1.02743e-07  -1.1177e-07 -1.14618e-07 -1.12931e-07 -1.12671e-07 -1.14085e-07 -1.10572e-07 -1.03634e-07 -1.00274e-07  -9.5733e-08 -8.95028e-08 -8.03132e-08 -7.44468e-08 -7.01186e-08 -6.40723e-08 -5.61605e-08 -4.69274e-08 -4.43301e-08   -3.823e-08 -2.93258e-08 -2.26652e-08 -1.64168e-08 -9.75366e-09  7.28377e-10  4.95221e-09  3.75808e-09  5.99272e-09  1.01125e-08  8.65015e-09  3.43938e-09  1.58211e-09  1.23483e-09 -2.07256e-09 -5.22813e-09 -6.40541e-09 -8.76583e-09 -1.09405e-08 -5.85637e-09 -5.68599e-09 -6.94077e-09 -8.21912e-09  6.48741e-09  2.94445e-09
-3.63586e-09  1.45428e-10   2.5476e-09  1.08912e-08  2.79108e-08  1.95562e-08  1.88511e-08  1.62741e-08  1.70315e-08  1.33783e-08  1.07297e-08  7.29693e-09 -8.61108e-11 -6.59751e-09 -1.04293e-08 -1.82104e-08 -3.13411e-08 -4.17306e-08 -4.87689e-08  -6.0265e-08 -7.40808e-08 -8.27247e-08 -8.64087e-08  -9.3312e-08 -1.01253e-07 -1.02991e-07 -1.00959e-07 -1.00513e-07 -1.00257e-07  -9.6552e-08 -8.96588e-08 -8.55561e-08 -8.00743e-08 -7.28681e-08 -6.40921e-08  -5.7729e-08 -5.30245e-08 -4.73847e-08 -4.03647e-08 -3.15702e-08 -2.94817e-08 -2.45212e-08  -1.7225e-08 -1.21154e-08 -7.52397e-09  -2.7918e-09  5.04631e-09  7.09942e-09  4.47634e-09  5.22204e-09  7.92882e-09   5.9532e-09  9.52407e-10 -7.65886e-10 -9.53363e-10  -3.5687e-09 -6.03737e-09  -6.8948e-09 -8.53667e-09 -1.00855e-08 -5.44395e-09 -6.64485e-09 -3.86803e-09 -9.86912e-09  9.01092e-09  3.19529e-09
-4.15335e-09 -3.20467e-09  4.58906e-09  8.54788e-09  2.60607e-08  1.74713e-08   1.7008e-08  1.46096e-08  1.45379e-08  1.09827e-08  8.31439e-09  5.22781e-09 -9.36096e-10 -6.46841e-09 -9.75314e-09 -1.63867e-08 -2.78051e-08 -3.69318e-08 -4.29161e-08 -5.25432e-08 -6.42583e-08 -7.07881e-08 -7.31039e-08 -7.87144e-08 -8.49366e-08 -8.50854e-08 -8.23928e-08 -8.17231e-08 -7.97182e-08 -7.60708e-08 -6.95414e-08 -6.49257e-08 -5.89462e-08 -5.11444e-08   -4.328e-08 -3.65776e-08 -3.17979e-08 -2.67748e-08 -2.07719e-08 -1.28994e-08 -1.12616e-08 -7.41406e-09 -2.00944e-09     1.67e-09  4.67833e-09  7.37475e-09  1.25603e-08  1.25822e-08  8.76144e-09  8.03739e-09  9.15007e-09  6.54688e-09  1.70419e-09  -2.0649e-10  -7.3745e-10   -3.071e-09 -5.17253e-09  -6.0757e-09 -7.27791e-09 -8.58034e-09 -4.56068e-09 -7.20991e-09 -7.35191e-10 -1.12855e-08  1.14539e-08  3.40507e-09
