1.305	-0.0215301	-0.00686194	-0.00264965
1.31	-0.0215294	-0.00685182	-0.00265293
1.315	-0.0215287	-0.00684178	-0.0026562
1.32	-0.0215281	-0.00683185	-0.00265945
1.325	-0.0215275	-0.006822	-0.00266268
1.33	-0.0215269	-0.00681226	-0.00266589
1.335	-0.0215263	-0.0068026	-0.00266908
1.34	-0.0215258	-0.00679303	-0.00267226
1.345	-0.0215253	-0.00678357	-0.00267542
1.35	-0.0215248	-0.00677419	-0.00267855
1.355	-0.0215244	-0.00676491	-0.00268167
1.36	-0.021524	-0.00675571	-0.00268477
1.365	-0.0215236	-0.00674661	-0.00268786
1.37	-0.0215232	-0.0067376	-0.00269092
1.375	-0.0215229	-0.00672867	-0.00269397
1.38	-0.0215226	-0.00671984	-0.002697
1.385	-0.0215223	-0.00671109	-0.00270001
1.39	-0.021522	-0.00670243	-0.00270301
1.395	-0.0215218	-0.00669387	-0.00270598
1.4	-0.0215216	-0.00668538	-0.00270894
1.405	-0.0215214	-0.00667699	-0.00271189
1.41	-0.0215212	-0.00666867	-0.00271481
1.415	-0.0215211	-0.00666046	-0.00271772
1.42	-0.021521	-0.00665231	-0.00272061
1.425	-0.0215209	-0.00664426	-0.00272348
1.43	-0.0215208	-0.00663629	-0.00272633
1.435	-0.0215207	-0.0066284	-0.00272917
1.44	-0.0215207	-0.00662058	-0.002732
1.445	-0.0215206	-0.00661288	-0.0027348
1.45	-0.0215206	-0.00660523	-0.00273759
1.455	-0.0215206	-0.00659768	-0.00274036
1.46	-0.0215207	-0.0065902	-0.00274311
1.465	-0.0215207	-0.0065828	-0.00274585
1.47	-0.0215208	-0.00657548	-0.00274857
1.475	-0.0215209	-0.00656824	-0.00275128
1.48	-0.021521	-0.00656108	-0.00275397
1.485	-0.0215211	-0.00655401	-0.00275664
1.49	-0.0215213	-0.006547	-0.0027593
1.495	-0.0215214	-0.00654007	-0.00276194
1.5	-0.0215216	-0.00653323	-0.00276456
1.505	-0.0215218	-0.00652646	-0.00276717
1.51	-0.021522	-0.00651976	-0.00276977
1.515	-0.0215222	-0.00651314	-0.00277234
1.52	-0.0215224	-0.0065066	-0.00277491
1.525	-0.0215227	-0.00650013	-0.00277745
1.53	-0.0215229	-0.00649372	-0.00277998
1.535	-0.0215232	-0.00648741	-0.0027825
1.54	-0.0215235	-0.00648115	-0.002785
1.545	-0.0215238	-0.00647497	-0.00278748
1.55	-0.0215241	-0.00646886	-0.00278995
1.555	-0.0215245	-0.00646284	-0.00279241
1.56	-0.0215248	-0.00645686	-0.00279485
1.565	-0.0215251	-0.00645097	-0.00279727
1.57	-0.0215255	-0.00644515	-0.00279968
1.575	-0.0215259	-0.0064394	-0.00280207
1.58	-0.0215263	-0.00643371	-0.00280445
1.585	-0.0215267	-0.0064281	-0.00280682
1.59	-0.0215271	-0.00642254	-0.00280917
1.595	-0.0215275	-0.00641707	-0.00281151
1.6	-0.021528	-0.00641165	-0.00281383
1.605	-0.0215284	-0.0064063	-0.00281614
1.61	-0.0215289	-0.00640103	-0.00281843
1.615	-0.0215293	-0.00639581	-0.00282071
1.62	-0.0215298	-0.00639066	-0.00282298
1.625	-0.0215303	-0.00638557	-0.00282523
1.63	-0.0215308	-0.00638056	-0.00282746
1.635	-0.0215313	-0.0063756	-0.00282969
1.64	-0.0215318	-0.0063707	-0.0028319
1.645	-0.0215323	-0.00636587	-0.00283409
1.65	-0.0215329	-0.00636111	-0.00283628
1.655	-0.0215334	-0.00635639	-0.00283845
1.66	-0.0215339	-0.00635174	-0.0028406
1.665	-0.0215345	-0.00634716	-0.00284274
1.67	-0.0215351	-0.00634264	-0.00284487
1.675	-0.0215356	-0.00633817	-0.00284699
1.68	-0.0215362	-0.00633376	-0.00284909
1.685	-0.0215368	-0.00632942	-0.00285118
1.69	-0.0215374	-0.00632513	-0.00285326
1.695	-0.0215381	-0.00632093	-0.00285532
1.7	-0.0215386	-0.00631677	-0.00285737
1.705	-0.0215392	-0.00631261	-0.00285941
1.71	-0.0215398	-0.00630855	-0.00286143
1.715	-0.0215405	-0.00630456	-0.00286345
1.72	-0.0215411	-0.00630061	-0.00286545
1.725	-0.0215417	-0.00629671	-0.00286744
1.73	-0.0215424	-0.00629289	-0.00286941
1.735	-0.021543	-0.0062891	-0.00287137
1.74	-0.0215437	-0.00628537	-0.00287332
1.745	-0.0215444	-0.0062817	-0.00287526
1.75	-0.0215451	-0.00627803	-0.0028772
1.755	-0.0215458	-0.00627455	-0.0028791
1.76	-0.0215464	-0.00627099	-0.00288101
1.765	-0.0215471	-0.00626751	-0.0028829
1.77	-0.0215478	-0.0062641	-0.00288478
1.775	-0.0215485	-0.00626076	-0.00288664
1.78	-0.0215492	-0.00625743	-0.0028885
1.785	-0.0215499	-0.00625418	-0.00289034
1.79	-0.0215506	-0.00625097	-0.00289218
1.795	-0.0215513	-0.00624779	-0.002894
1.8	-0.021552	-0.00624468	-0.00289581
1.805	-0.0215527	-0.00624162	-0.00289761
1.81	-0.0215534	-0.00623861	-0.00289939
1.815	-0.0215542	-0.00623563	-0.00290117
1.82	-0.0215549	-0.00623271	-0.00290293
1.825	-0.021556	-0.00623031	-0.00290467
1.83	-0.0215565	-0.00622713	-0.00290643
1.835	-0.0215571	-0.0062242	-0.00290816
1.84	-0.0215578	-0.00622148	-0.00290988
1.845	-0.0215586	-0.0062188	-0.00291159
1.85	-0.0215593	-0.00621613	-0.00291329
1.855	-0.0215602	-0.00621347	-0.00291499
1.86	-0.0215609	-0.00621101	-0.00291666
1.865	-0.0215616	-0.00620844	-0.00291833
1.87	-0.0215624	-0.00620596	-0.00291999
1.875	-0.0215631	-0.00620354	-0.00292164
1.88	-0.0215639	-0.00620114	-0.00292327
1.885	-0.0215647	-0.0061988	-0.0029249
1.89	-0.0215654	-0.00619648	-0.00292652
1.895	-0.0215662	-0.00619421	-0.00292812
1.9	-0.021567	-0.00619199	-0.00292972
1.905	-0.0215678	-0.0061898	-0.00293131
1.91	-0.0215685	-0.00618766	-0.00293289
1.915	-0.0215693	-0.00618555	-0.00293445
1.92	-0.0215701	-0.00618347	-0.00293601
1.925	-0.0215708	-0.0061808	-0.00293758
1.93	-0.0215716	-0.00617933	-0.0029391
1.935	-0.0215725	-0.00617748	-0.00294063
1.94	-0.0215732	-0.00617557	-0.00294214
1.945	-0.021574	-0.00617369	-0.00294365
1.95	-0.0215748	-0.00617184	-0.00294515
1.955	-0.0215756	-0.00617003	-0.00294665
1.96	-0.0215764	-0.00616826	-0.00294813
1.965	-0.0215772	-0.00616654	-0.0029496
1.97	-0.021578	-0.00616483	-0.00295106
1.975	-0.0215789	-0.00616314	-0.00295252
1.98	-0.0215796	-0.00616158	-0.00295396
1.985	-0.0215804	-0.00615994	-0.0029554
1.99	-0.0215812	-0.00615837	-0.00295683
1.995	-0.021582	-0.00615686	-0.00295825
2	-0.0215828	-0.00615535	-0.00295966
2.005	-0.0215836	-0.00615389	-0.00296106
2.01	-0.0215844	-0.00615246	-0.00296245
2.015	-0.0215852	-0.00615108	-0.00296383
2.02	-0.0215862	-0.00614972	-0.0029652
2.025	-0.0215868	-0.00614838	-0.00296657
2.03	-0.0215876	-0.00614712	-0.00296793
2.035	-0.0215884	-0.00614575	-0.00296928
2.04	-0.0215892	-0.00614452	-0.00297063
2.045	-0.02159	-0.00614334	-0.00297196
2.05	-0.0215908	-0.00614215	-0.00297328
2.055	-0.0215916	-0.00614101	-0.0029746
2.06	-0.0215924	-0.00613989	-0.00297591
2.065	-0.0215932	-0.00613878	-0.00297721
2.07	-0.021594	-0.00613772	-0.00297851
2.075	-0.0215948	-0.00613669	-0.00297979
2.08	-0.0215956	-0.00613568	-0.00298107
2.085	-0.0215964	-0.00613471	-0.00298234
2.09	-0.0215972	-0.00613374	-0.0029836
2.095	-0.021598	-0.00613282	-0.00298485
2.1	-0.0215988	-0.00613192	-0.0029861
2.105	-0.0215996	-0.00613105	-0.00298734
2.11	-0.0216004	-0.00613019	-0.00298857
2.115	-0.0216012	-0.00612937	-0.00298979
2.12	-0.021602	-0.00612858	-0.00299101
2.125	-0.0216028	-0.00612781	-0.00299222
2.13	-0.0216036	-0.00612706	-0.00299342
2.135	-0.0216044	-0.00612634	-0.00299461
2.14	-0.0216052	-0.00612564	-0.0029958
2.145	-0.021606	-0.00612497	-0.00299698
2.15	-0.0216067	-0.00612432	-0.00299815
2.155	-0.0216075	-0.0061237	-0.00299932
2.16	-0.0216083	-0.00612309	-0.00300047
2.165	-0.0216091	-0.00612252	-0.00300162
2.17	-0.0216099	-0.00612196	-0.00300277
2.175	-0.0216107	-0.00612142	-0.00300391
2.18	-0.0216115	-0.00612091	-0.00300504
2.185	-0.0216123	-0.00612043	-0.00300616
2.19	-0.021613	-0.00611995	-0.00300728
2.195	-0.0216138	-0.00611951	-0.00300839
2.2	-0.0216146	-0.00611908	-0.00300949
2.205	-0.0216154	-0.00611868	-0.00301059
2.21	-0.0216162	-0.0061183	-0.00301168
2.215	-0.0216169	-0.00611793	-0.00301276
2.22	-0.0216177	-0.00611759	-0.00301384
2.225	-0.0216185	-0.00611727	-0.00301491
2.23	-0.0216193	-0.00611696	-0.00301597
2.235	-0.0216201	-0.00611668	-0.00301703
2.24	-0.0216208	-0.00611641	-0.00301808
2.245	-0.0216216	-0.00611617	-0.00301912
2.25	-0.0216224	-0.00611595	-0.00302016
2.255	-0.0216231	-0.00611572	-0.0030212
2.26	-0.0216239	-0.00611554	-0.00302222
2.265	-0.0216247	-0.00611537	-0.00302324
2.27	-0.0216254	-0.00611522	-0.00302426
2.275	-0.0216262	-0.00611507	-0.00302526
2.28	-0.0216269	-0.00611495	-0.00302627
2.285	-0.0216277	-0.00611485	-0.00302726
2.29	-0.0216285	-0.00611477	-0.00302825
2.295	-0.0216292	-0.0061147	-0.00302924
2.3	-0.02163	-0.00611465	-0.00303021
2.305	-0.0216307	-0.00611463	-0.00303119
2.31	-0.0216315	-0.00611458	-0.00303215
2.315	-0.0216322	-0.00611458	-0.00303311
2.32	-0.021633	-0.00611459	-0.00303407
2.325	-0.0216337	-0.00611462	-0.00303502
2.33	-0.0216344	-0.00611466	-0.00303596
2.335	-0.0216352	-0.00611472	-0.0030369
2.34	-0.0216359	-0.00611479	-0.00303783
2.345	-0.0216367	-0.00611487	-0.00303876
2.35	-0.0216374	-0.00611498	-0.00303968
2.355	-0.0216381	-0.00611509	-0.0030406
2.36	-0.0216389	-0.00611522	-0.00304151
2.365	-0.0216396	-0.00611536	-0.00304242
2.37	-0.0216403	-0.00611552	-0.00304332
2.375	-0.021641	-0.00611569	-0.00304421
2.38	-0.0216418	-0.00611587	-0.0030451
2.385	-0.0216425	-0.00611607	-0.00304599
2.39	-0.0216432	-0.00611627	-0.00304687
2.395	-0.0216439	-0.0061165	-0.00304774
2.4	-0.0216446	-0.00611673	-0.00304861
2.405	-0.0216454	-0.00611698	-0.00304947
2.41	-0.0216461	-0.00611724	-0.00305033
2.415	-0.0216468	-0.00611751	-0.00305119
2.42	-0.0216475	-0.00611778	-0.00305204
2.425	-0.0216482	-0.00611808	-0.00305288
2.43	-0.0216489	-0.00611839	-0.00305372
2.435	-0.0216496	-0.0061187	-0.00305455
2.44	-0.0216503	-0.00611903	-0.00305538
2.445	-0.021651	-0.00611937	-0.00305621
2.45	-0.0216517	-0.00611972	-0.00305703
2.455	-0.0216524	-0.00612008	-0.00305784
2.46	-0.0216531	-0.00612045	-0.00305865
2.465	-0.0216538	-0.00612083	-0.00305946
2.47	-0.0216545	-0.00612122	-0.00306026
2.475	-0.0216552	-0.00612162	-0.00306106
2.48	-0.0216558	-0.00612203	-0.00306185
2.485	-0.0216565	-0.00612245	-0.00306264
2.49	-0.0216572	-0.00612289	-0.00306342
2.495	-0.0216579	-0.00612334	-0.0030642
2.5	-0.0216586	-0.00612376	-0.00306497
2.505	-0.0216592	-0.00612423	-0.00306574
2.51	-0.0216599	-0.0061247	-0.00306651
2.515	-0.0216606	-0.00612517	-0.00306727
2.52	-0.0216612	-0.00612566	-0.00306802
2.525	-0.0216619	-0.00612615	-0.00306878
2.53	-0.0216626	-0.00612665	-0.00306952
2.535	-0.0216632	-0.00612717	-0.00307027
2.54	-0.0216639	-0.00612768	-0.00307101
2.545	-0.0216646	-0.00612821	-0.00307174
2.55	-0.0216652	-0.00612873	-0.00307247
2.555	-0.0216659	-0.00612928	-0.0030732
2.56	-0.0216665	-0.00612983	-0.00307392
2.565	-0.0216672	-0.00613039	-0.00307464
2.57	-0.0216678	-0.00613095	-0.00307535
2.575	-0.0216685	-0.00613152	-0.00307606
2.58	-0.0216691	-0.0061321	-0.00307677
2.585	-0.0216697	-0.00613269	-0.00307747
2.59	-0.0216704	-0.00613327	-0.00307817
2.595	-0.021671	-0.00613388	-0.00307887
2.6	-0.0216716	-0.00613448	-0.00307956
2.605	-0.0216723	-0.00613509	-0.00308024
2.61	-0.0216729	-0.00613571	-0.00308093
2.615	-0.0216735	-0.00613633	-0.0030816
2.62	-0.0216742	-0.0061369	-0.00308229
2.625	-0.0216748	-0.00613759	-0.00308295
2.63	-0.0216754	-0.00613825	-0.00308362
2.635	-0.021676	-0.00613889	-0.00308428
2.64	-0.0216766	-0.00613955	-0.00308494
2.645	-0.0216772	-0.00614021	-0.0030856
2.65	-0.0216779	-0.00614087	-0.00308625
2.655	-0.0216785	-0.00614154	-0.0030869
2.66	-0.0216791	-0.00614222	-0.00308755
2.665	-0.0216797	-0.0061429	-0.00308819
2.67	-0.0216803	-0.00614359	-0.00308883
2.675	-0.0216809	-0.00614428	-0.00308946
2.68	-0.0216815	-0.00614497	-0.00309009
2.685	-0.0216821	-0.00614567	-0.00309072
2.69	-0.0216827	-0.00614638	-0.00309134
2.695	-0.0216833	-0.00614709	-0.00309197
2.7	-0.0216839	-0.0061478	-0.00309258
2.705	-0.0216844	-0.00614852	-0.0030932
2.71	-0.021685	-0.00614924	-0.00309381
2.715	-0.0216856	-0.00614997	-0.00309441
2.72	-0.0216862	-0.0061507	-0.00309502
2.725	-0.0216868	-0.00615144	-0.00309562
2.73	-0.0216874	-0.00615218	-0.00309622
2.735	-0.0216879	-0.00615292	-0.00309681
2.74	-0.0216885	-0.00615367	-0.0030974
2.745	-0.0216891	-0.00615442	-0.00309799
2.75	-0.0216896	-0.00615517	-0.00309857
2.755	-0.0216902	-0.00615593	-0.00309915
2.76	-0.0216908	-0.00615669	-0.00309973
2.765	-0.0216913	-0.00615746	-0.00310031
2.77	-0.0216919	-0.00615822	-0.00310088
2.775	-0.0216925	-0.006159	-0.00310145
2.78	-0.021693	-0.00615977	-0.00310201
2.785	-0.0216936	-0.00616055	-0.00310257
2.79	-0.0216941	-0.00616132	-0.00310313
2.795	-0.0216947	-0.00616212	-0.00310369
2.8	-0.0216952	-0.00616289	-0.00310424
2.805	-0.0216958	-0.00616368	-0.00310479
2.81	-0.0216963	-0.00616447	-0.00310534
2.815	-0.0216969	-0.00616527	-0.00310588
