Title = "F2d" 

VARIABLES = "x" "y" "z" "u" "v" "p" 

ZONE I=130 J=66 K=1, F=POINT 

-0.0195312	-0.00162282	 0 	-0.000658722	-1.01969e-10	-5.04812e-05

0.0195312	-0.00162282	 0 	-0.000658722	-1.01969e-10	-5.04812e-05

0.0585938	-0.00162282	 0 	-0.000658722	-8.87567e-11	-5.04828e-05

0.0976562	-0.00162282	 0 	-0.000658722	-6.58263e-11	-5.04831e-05

0.136719	-0.00162282	 0 	-0.000658722	-4.52255e-11	-5.04842e-05

0.175781	-0.00162282	 0 	-0.000658722	-2.44569e-11	-5.04851e-05

0.214844	-0.00162282	 0 	-0.000658722	-7.59708e-12	-5.04861e-05

0.253906	-0.00162282	 0 	-0.000658722	1.13931e-11	-5.04871e-05

0.292969	-0.00162282	 0 	-0.000658722	2.87967e-11	-5.0488e-05

0.332031	-0.00162282	 0 	-0.000658722	4.74058e-11	-5.04889e-05

0.371094	-0.00162282	 0 	-0.000658722	6.21775e-11	-5.04898e-05

0.410156	-0.00162282	 0 	-0.000658722	7.63889e-11	-5.04907e-05

0.449219	-0.00162282	 0 	-0.000658722	9.22906e-11	-5.04917e-05

0.488281	-0.00162282	 0 	-0.000658722	1.06637e-10	-5.04926e-05

0.527344	-0.00162282	 0 	-0.000658722	1.15724e-10	-5.04933e-05

0.566406	-0.00162282	 0 	-0.000658722	1.1709e-10	-5.04939e-05

0.605469	-0.00162282	 0 	-0.000658722	1.12195e-10	-5.04942e-05

0.644531	-0.00162282	 0 	-0.000658722	1.06016e-10	-5.04944e-05

0.683594	-0.00162282	 0 	-0.000658722	9.65814e-11	-5.04945e-05

0.722656	-0.00162282	 0 	-0.000658722	8.82489e-11	-5.04945e-05

0.761719	-0.00162282	 0 	-0.000658723	8.44004e-11	-5.04945e-05

0.800781	-0.00162282	 0 	-0.000658723	7.09267e-11	-5.04943e-05

0.839844	-0.00162282	 0 	-0.000658723	4.92468e-11	-5.04941e-05

0.878906	-0.00162282	 0 	-0.000658723	6.85938e-11	-5.04936e-05

0.917969	-0.00162282	 0 	-0.000658723	3.68979e-11	-5.04931e-05

0.957031	-0.00162282	 0 	-0.000658723	2.42035e-11	-5.04925e-05

0.996094	-0.00162282	 0 	-0.000658723	3.80622e-11	-5.04917e-05

1.03516	-0.00162282	 0 	-0.000658723	7.45948e-12	-5.04909e-05

1.07422	-0.00162282	 0 	-0.000658723	9.54285e-12	-5.04899e-05

1.11328	-0.00162282	 0 	-0.000658723	4.67225e-11	-5.04889e-05

1.15234	-0.00162282	 0 	-0.000658723	1.46951e-11	-5.04878e-05

1.19141	-0.00162282	 0 	-0.000658723	-1.37904e-11	-5.04867e-05

1.23047	-0.00162282	 0 	-0.000658723	-2.05132e-11	-5.04856e-05

1.26953	-0.00162282	 0 	-0.000658723	-2.06092e-11	-5.04845e-05

1.30859	-0.00162282	 0 	-0.000658723	-2.14836e-11	-5.04834e-05

1.34766	-0.00162282	 0 	-0.000658723	-2.47188e-11	-5.04823e-05

1.38672	-0.00162282	 0 	-0.000658723	-2.86987e-11	-5.04813e-05

1.42578	-0.00162282	 0 	-0.000658723	-3.05694e-11	-5.04803e-05

1.46484	-0.00162282	 0 	-0.000658723	-2.95798e-11	-5.04794e-05

1.50391	-0.00162282	 0 	-0.000658723	-2.77933e-11	-5.04785e-05

1.54297	-0.00162282	 0 	-0.000658722	-2.70209e-11	-5.04773e-05

1.58203	-0.00162282	 0 	-0.000658722	-2.67081e-11	-5.04766e-05

1.62109	-0.00162282	 0 	-0.000658722	-2.4982e-11	-5.04765e-05

1.66016	-0.00162282	 0 	-0.000658722	-2.09071e-11	-5.04761e-05

1.69922	-0.00162282	 0 	-0.000658722	-1.53131e-11	-5.04757e-05

1.73828	-0.00162282	 0 	-0.000658722	-9.70246e-12	-5.04753e-05

1.77734	-0.00162282	 0 	-0.000658722	-4.77351e-12	-5.04748e-05

1.81641	-0.00162282	 0 	-0.000658722	-3.1744e-13	-5.04744e-05

1.85547	-0.00162282	 0 	-0.000658722	3.77833e-12	-5.04739e-05

1.89453	-0.00162282	 0 	-0.000658722	7.06351e-12	-5.04734e-05

1.93359	-0.00162282	 0 	-0.000658722	9.05717e-12	-5.04729e-05

1.97266	-0.00162282	 0 	-0.000658722	9.63181e-12	-5.04723e-05

2.01172	-0.00162282	 0 	-0.000658722	9.23806e-12	-5.04716e-05

2.05078	-0.00162282	 0 	-0.000658722	8.37532e-12	-5.04707e-05

2.08984	-0.00162282	 0 	-0.000658722	6.94843e-12	-5.04698e-05

2.12891	-0.00162282	 0 	-0.000658722	4.56068e-12	-5.04688e-05

2.16797	-0.00162282	 0 	-0.000658722	1.14025e-12	-5.04677e-05

2.20703	-0.00162282	 0 	-0.000658722	-3.00775e-12	-5.04666e-05

2.24609	-0.00162282	 0 	-0.000658722	-7.91656e-12	-5.04653e-05

2.28516	-0.00162282	 0 	-0.000658722	-1.36805e-11	-5.04641e-05

2.32422	-0.00162282	 0 	-0.000658722	-1.98067e-11	-5.04627e-05

2.36328	-0.00162282	 0 	-0.000658722	-2.53896e-11	-5.04614e-05

2.40234	-0.00162282	 0 	-0.000658722	-2.97972e-11	-5.04601e-05

2.44141	-0.00162282	 0 	-0.000658722	-3.29372e-11	-5.04588e-05

2.48047	-0.00162282	 0 	-0.000658722	-3.55495e-11	-5.04576e-05

2.51953	-0.00162282	 0 	-0.000658722	-3.82962e-11	-5.04564e-05

2.55859	-0.00162282	 0 	-0.000658722	-4.05811e-11	-5.04554e-05

2.59766	-0.00162282	 0 	-0.000658722	-4.13614e-11	-5.04544e-05

2.63672	-0.00162282	 0 	-0.000658722	-4.05518e-11	-5.04534e-05

2.67578	-0.00162282	 0 	-0.000658722	-3.89241e-11	-5.04526e-05

2.71484	-0.00162282	 0 	-0.000658722	-3.65918e-11	-5.04519e-05

2.75391	-0.00162282	 0 	-0.000658722	-3.3381e-11	-5.04513e-05

2.79297	-0.00162282	 0 	-0.000658722	-2.98769e-11	-5.04508e-05

2.83203	-0.00162282	 0 	-0.000658722	-2.6447e-11	-5.04505e-05

2.87109	-0.00162282	 0 	-0.000658722	-2.33125e-11	-5.04502e-05

2.91016	-0.00162282	 0 	-0.000658722	-2.07007e-11	-5.045e-05

2.94922	-0.00162282	 0 	-0.000658722	-1.74088e-11	-5.04499e-05

2.98828	-0.00162282	 0 	-0.000658722	-1.24482e-11	-5.04498e-05

3.02734	-0.00162282	 0 	-0.000658722	-6.85602e-12	-5.04498e-05

3.06641	-0.00162282	 0 	-0.000658722	-2.96899e-12	-5.04499e-05

3.10547	-0.00162282	 0 	-0.000658722	-1.85914e-12	-5.045e-05

3.14453	-0.00162282	 0 	-0.000658722	-1.85425e-12	-5.04502e-05

3.18359	-0.00162282	 0 	-0.000658722	-1.69939e-12	-5.04504e-05

3.22266	-0.00162282	 0 	-0.000658722	-1.9251e-12	-5.04507e-05

3.26172	-0.00162282	 0 	-0.000658722	-3.47663e-12	-5.0451e-05

3.30078	-0.00162282	 0 	-0.000658722	-6.36583e-12	-5.04513e-05

3.33984	-0.00162282	 0 	-0.000658722	-8.26363e-12	-5.04516e-05

3.37891	-0.00162282	 0 	-0.000658722	-8.62196e-12	-5.0452e-05

3.41797	-0.00162282	 0 	-0.000658722	-1.0385e-11	-5.04524e-05

3.45703	-0.00162282	 0 	-0.000658722	-1.46461e-11	-5.04528e-05

3.49609	-0.00162282	 0 	-0.000658722	-1.98613e-11	-5.04531e-05

3.53516	-0.00162282	 0 	-0.000658722	-2.37834e-11	-5.04534e-05

3.57422	-0.00162282	 0 	-0.000658722	-2.55272e-11	-5.04537e-05

3.61328	-0.00162282	 0 	-0.000658722	-2.73056e-11	-5.04541e-05

3.65234	-0.00162282	 0 	-0.000658722	-3.10873e-11	-5.04545e-05

3.69141	-0.00162282	 0 	-0.000658722	-3.61722e-11	-5.04549e-05

3.73047	-0.00162282	 0 	-0.000658722	-3.84457e-11	-5.04552e-05

3.76953	-0.00162282	 0 	-0.000658721	-3.72816e-11	-5.04555e-05

