Title = "F2d" 

VARIABLES = "x" "y" "z" "u" "v" "p" "blank" "ibnode" "Vorticity"  

 ZONE I=130 J=130 K=1, F=POINT 

-0.00390625	-0.00390625	 0 	4.70823e-06	-4.70535e-06	-0.0285563	0	0	0

0.00390625	-0.00390625	 0 	-4.70823e-06	4.70535e-06	-0.0285563	0	0	0

0.0117188	-0.00390625	 0 	-1.30733e-05	1.00026e-05	-0.0285623	0	0	0

0.0195312	-0.00390625	 0 	-2.07124e-05	1.0827e-05	-0.0285918	0	0	0

0.0273438	-0.00390625	 0 	-2.65472e-05	8.30272e-06	-0.0286492	0	0	0

0.0351562	-0.00390625	 0 	-2.85373e-05	3.55688e-06	-0.0287326	0	0	0

0.0429688	-0.00390625	 0 	-2.51093e-05	-2.51766e-06	-0.028838	0	0	0

0.0507812	-0.00390625	 0 	-1.5314e-05	-9.28859e-06	-0.0289609	0	0	0

0.0585938	-0.00390625	 0 	1.32969e-06	-1.63305e-05	-0.0290968	0	0	0

0.0664062	-0.00390625	 0 	2.49829e-05	-2.33641e-05	-0.0292416	0	0	0

0.0742188	-0.00390625	 0 	5.559e-05	-3.02094e-05	-0.0293916	0	0	0

0.0820312	-0.00390625	 0 	9.295e-05	-3.67535e-05	-0.0295437	0	0	0

0.0898438	-0.00390625	 0 	0.000136767	-4.29285e-05	-0.029695	0	0	0

0.0976562	-0.00390625	 0 	0.000186687	-4.86971e-05	-0.0298431	0	0	0

0.105469	-0.00390625	 0 	0.00024232	-5.40431e-05	-0.0299862	0	0	0

0.113281	-0.00390625	 0 	0.000303261	-5.89643e-05	-0.0301225	0	0	0

0.121094	-0.00390625	 0 	0.000369102	-6.34684e-05	-0.0302506	0	0	0

0.128906	-0.00390625	 0 	0.000439439	-6.75699e-05	-0.0303693	0	0	0

0.136719	-0.00390625	 0 	0.000513882	-7.12873e-05	-0.0304779	0	0	0

0.144531	-0.00390625	 0 	0.000592056	-7.46423e-05	-0.0305754	0	0	0

0.152344	-0.00390625	 0 	0.000673606	-7.76579e-05	-0.0306613	0	0	0

0.160156	-0.00390625	 0 	0.000758198	-8.03581e-05	-0.0307352	0	0	0

0.167969	-0.00390625	 0 	0.000845521	-8.27671e-05	-0.0307966	0	0	0

0.175781	-0.00390625	 0 	0.000935285	-8.49088e-05	-0.0308454	0	0	0

0.183594	-0.00390625	 0 	0.00102722	-8.68064e-05	-0.0308812	0	0	0

0.191406	-0.00390625	 0 	0.0011211	-8.84825e-05	-0.030904	0	0	0

0.199219	-0.00390625	 0 	0.00121667	-8.99586e-05	-0.0309137	0	0	0

0.207031	-0.00390625	 0 	0.00131376	-9.12549e-05	-0.0309102	0	0	0

0.214844	-0.00390625	 0 	0.00141217	-9.23905e-05	-0.0308935	0	0	0

