Title = "F2d" 

VARIABLES = "x" "y" "z" "u" "v" "p" 

ZONE I=66 J=66 K=1, F=POINT 

-0.00162282	-0.00162282	 0 	4.77356e-07	-4.77233e-07	-0.0293501

0.00162282	-0.00162282	 0 	-4.77356e-07	4.77233e-07	-0.0293501

0.0050496	-0.00162282	 0 	-1.32087e-06	1.21105e-06	-0.0293497

0.0088573	-0.00162282	 0 	-1.86248e-06	1.84393e-06	-0.0293501

0.0130848	-0.00162282	 0 	-2.27217e-06	2.29516e-06	-0.0293532

0.0177742	-0.00162282	 0 	-2.63247e-06	2.49006e-06	-0.0293612

0.0229708	-0.00162282	 0 	-2.91699e-06	2.37335e-06	-0.0293763

0.0287228	-0.00162282	 0 	-2.99833e-06	1.916e-06	-0.0294008

0.0350821	-0.00162282	 0 	-2.65044e-06	1.1144e-06	-0.029437

0.0421029	-0.00162282	 0 	-1.54962e-06	-1.40076e-08	-0.0294868

0.0498427	-0.00162282	 0 	7.22845e-07	-1.43587e-06	-0.0295518

0.0583608	-0.00162282	 0 	4.67446e-06	-3.1064e-06	-0.0296329

0.0677186	-0.00162282	 0 	1.08902e-05	-4.97282e-06	-0.02973

0.0779783	-0.00162282	 0 	2.00152e-05	-6.97682e-06	-0.0298423

0.089202	-0.00162282	 0 	3.27301e-05	-9.05645e-06	-0.0299675

0.101451	-0.00162282	 0 	4.97199e-05	-1.11477e-05	-0.0301019

0.114785	-0.00162282	 0 	7.16353e-05	-1.31863e-05	-0.0302406

0.129257	-0.00162282	 0 	9.90486e-05	-1.51092e-05	-0.0303767

0.144917	-0.00162282	 0 	0.000132406	-1.68572e-05	-0.0305022

0.161805	-0.00162282	 0 	0.000171978	-1.83766e-05	-0.0306076

0.179953	-0.00162282	 0 	0.000217818	-1.96213e-05	-0.0306823

0.19938	-0.00162282	 0 	0.000269722	-2.05538e-05	-0.030715

0.220089	-0.00162282	 0 	0.000327198	-2.1145e-05	-0.0306939

0.242067	-0.00162282	 0 	0.000389453	-2.13725e-05	-0.0306075

0.265285	-0.00162282	 0 	0.000455378	-2.12182e-05	-0.0304445

0.289691	-0.00162282	 0 	0.00052355	-2.06638e-05	-0.030195

0.315212	-0.00162282	 0 	0.000592231	-1.9688e-05	-0.0298501

0.341756	-0.00162282	 0 	0.000659377	-1.82644e-05	-0.0294034

0.369208	-0.00162282	 0 	0.000722662	-1.63627e-05	-0.0288515

0.397433	-0.00162282	 0 	0.000779529	-1.39547e-05	-0.028195

0.42628	-0.00162282	 0 	0.000827286	-1.10237e-05	-0.0274398

0.455583	-0.00162282	 0 	0.000863262	-7.5783e-06	-0.0265985

0.485163	-0.00162282	 0 	0.000885032	-3.6662e-06	-0.0256905

0.514837	-0.00162282	 0 	0.000890679	6.14875e-07	-0.0247427

0.544417	-0.00162282	 0 	0.00087908	5.11323e-06	-0.0237876

0.57372	-0.00162282	 0 	0.000850133	9.62961e-06	-0.0228616

0.602567	-0.00162282	 0 	0.000804884	1.39346e-05	-0.0220011

0.630792	-0.00162282	 0 	0.000745495	1.77945e-05	-0.0212385

0.658244	-0.00162282	 0 	0.000675059	2.10012e-05	-0.0205993

0.684788	-0.00162282	 0 	0.000597271	2.33975e-05	-0.0200988

0.710309	-0.00162282	 0 	0.000516035	2.48951e-05	-0.0197418

0.734715	-0.00162282	 0 	0.00043507	2.54789e-05	-0.0195226

0.757933	-0.00162282	 0 	0.000357594	2.52006e-05	-0.0194273

0.779911	-0.00162282	 0 	0.000286115	2.41635e-05	-0.0194362

0.80062	-0.00162282	 0 	0.000222348	2.25035e-05	-0.019527

0.820047	-0.00162282	 0 	0.000167235	2.03705e-05	-0.0196767

0.838195	-0.00162282	 0 	0.000121044	1.79134e-05	-0.0198643

0.855083	-0.00162282	 0 	8.35091e-05	1.52694e-05	-0.0200713

0.870743	-0.00162282	 0 	5.39779e-05	1.25583e-05	-0.0202827

0.885215	-0.00162282	 0 	3.15548e-05	9.88053e-06	-0.0204869

0.898549	-0.00162282	 0 	1.52194e-05	7.31774e-06	-0.020676

0.910798	-0.00162282	 0 	3.91926e-06	4.9352e-06	-0.0208446

0.922022	-0.00162282	 0 	-3.36237e-06	2.78438e-06	-0.02099

0.932281	-0.00162282	 0 	-7.56092e-06	9.05643e-07	-0.0211111

0.941639	-0.00162282	 0 	-9.50298e-06	-6.69757e-07	-0.0212087

0.950157	-0.00162282	 0 	-9.89193e-06	-1.91868e-06	-0.0212843

0.957897	-0.00162282	 0 	-9.3032e-06	-2.8262e-06	-0.0213403

0.964918	-0.00162282	 0 	-8.18625e-06	-3.3871e-06	-0.0213796

0.971277	-0.00162282	 0 	-6.87085e-06	-3.60847e-06	-0.021405

0.977029	-0.00162282	 0 	-5.57599e-06	-3.5134e-06	-0.0214197

0.982226	-0.00162282	 0 	-4.41982e-06	-3.14462e-06	-0.0214266

0.986915	-0.00162282	 0 	-3.42895e-06	-2.56667e-06	-0.0214283

0.991143	-0.00162282	 0 	-2.54458e-06	-1.86379e-06	-0.0214272

0.99495	-0.00162282	 0 	-1.62289e-06	-1.13227e-06	-0.0214252

0.998377	-0.00162282	 0 	-4.77288e-07	-4.77396e-07	-0.0214238

1.00162	-0.00162282	 0 	4.77288e-07	4.77396e-07	-0.0214238

-0.00162282	0.00162282	 0 	-4.77356e-07	4.77233e-07	-0.0293501

0.00162282	0.00162282	 0 	1.42423e-07	-1.41801e-07	-0.0293501

0.0050496	0.00162282	 0 	1.30373e-06	-8.75933e-07	-0.0293497

0.0088573	0.00162282	 0 	4.07525e-06	-1.48734e-06	-0.0293501

0.0130848	0.00162282	 0 	8.49531e-06	-1.90861e-06	-0.0293532

0.0177742	0.00162282	 0 	1.42871e-05	-2.12073e-06	-0.0293612

0.0229708	0.00162282	 0 	2.10015e-05	-2.13843e-06	-0.0293763

0.0287228	0.00162282	 0 	2.80633e-05	-1.99304e-06	-0.0294008

0.0350821	0.00162282	 0 	3.47971e-05	-1.72101e-06	-0.029437

0.0421029	0.00162282	 0 	4.04471e-05	-1.35762e-06	-0.0294868

0.0498427	0.00162282	 0 	4.41942e-05	-9.34194e-07	-0.0295518

0.0583608	0.00162282	 0 	4.51728e-05	-4.77185e-07	-0.0296329

0.0677186	0.00162282	 0 	4.24896e-05	-8.26085e-09	-0.02973

0.0779783	0.00162282	 0 	3.52471e-05	4.55139e-07	-0.0298423

0.089202	0.00162282	 0 	2.25724e-05	8.99087e-07	-0.0299675

0.101451	0.00162282	 0 	3.65207e-06	1.31251e-06	-0.0301019

0.114785	0.00162282	 0 	-2.22266e-05	1.6867e-06	-0.0302406

0.129257	0.00162282	 0 	-5.56302e-05	2.01503e-06	-0.0303767

0.144917	0.00162282	 0 	-9.69334e-05	2.29284e-06	-0.0305022

0.161805	0.00162282	 0 	-0.000146276	2.51744e-06	-0.0306076

0.179953	0.00162282	 0 	-0.000203531	2.68806e-06	-0.0306823

0.19938	0.00162282	 0 	-0.000268277	2.80562e-06	-0.030715

0.220089	0.00162282	 0 	-0.00033979	2.87234e-06	-0.0306939

0.242067	0.00162282	 0 	-0.00041704	2.891e-06	-0.0306075

0.265285	0.00162282	 0 	-0.000498689	2.86399e-06	-0.0304445

0.289691	0.00162282	 0 	-0.000583085	2.79229e-06	-0.030195

0.315212	0.00162282	 0 	-0.000668248	2.67447e-06	-0.0298501

0.341756	0.00162282	 0 	-0.000751847	2.50619e-06	-0.0294034

0.369208	0.00162282	 0 	-0.000831183	2.28028e-06	-0.0288515

0.397433	0.00162282	 0 	-0.0009032	1.98773e-06	-0.028195

0.42628	0.00162282	 0 	-0.00096456	1.61971e-06	-0.0274398

0.455583	0.00162282	 0 	-0.0010118	1.1703e-06	-0.0265985

0.485163	0.00162282	 0 	-0.00104163	6.3967e-07	-0.0256905

0.514837	0.00162282	 0 	-0.00105125	3.69405e-08	-0.0247427

0.544417	0.00162282	 0 	-0.0010388	-6.18114e-07	-0.0237876

0.57372	0.00162282	 0 	-0.00100375	-1.2953e-06	-0.0228616

0.602567	0.00162282	 0 	-0.000947085	-1.95653e-06	-0.0220011

0.630792	0.00162282	 0 	-0.000871383	-2.56048e-06	-0.0212385

0.658244	0.00162282	 0 	-0.000780595	-3.06832e-06	-0.0205993

0.684788	0.00162282	 0 	-0.000679617	-3.44914e-06	-0.0200988

0.710309	0.00162282	 0 	-0.000573742	-3.68389e-06	-0.0197418

0.734715	0.00162282	 0 	-0.000468092	-3.76678e-06	-0.0195226

0.757933	0.00162282	 0 	-0.00036715	-3.70429e-06	-0.0194273

0.779911	0.00162282	 0 	-0.000274437	-3.51234e-06	-0.0194362

0.80062	0.00162282	 0 	-0.000192382	-3.2127e-06	-0.019527

0.820047	0.00162282	 0 	-0.000122343	-2.82935e-06	-0.0196767

0.838195	0.00162282	 0 	-6.47385e-05	-2.38572e-06	-0.0198643

0.855083	0.00162282	 0 	-1.92454e-05	-1.90287e-06	-0.0200713

0.870743	0.00162282	 0 	1.49944e-05	-1.39862e-06	-0.0202827

0.885215	0.00162282	 0 	3.91793e-05	-8.87548e-07	-0.0204869

0.898549	0.00162282	 0 	5.46871e-05	-3.81547e-07	-0.020676

0.910798	0.00162282	 0 	6.29534e-05	1.09298e-07	-0.0208446

0.922022	0.00162282	 0 	6.53862e-05	5.75623e-07	-0.02099

0.932281	0.00162282	 0 	6.33124e-05	1.00763e-06	-0.0211111

0.941639	0.00162282	 0 	5.79471e-05	1.39402e-06	-0.0212087

0.950157	0.00162282	 0 	5.03804e-05	1.72105e-06	-0.0212843

0.957897	0.00162282	 0 	4.15736e-05	1.97194e-06	-0.0213403

0.964918	0.00162282	 0 	3.23606e-05	2.12681e-06	-0.0213796

0.971277	0.00162282	 0 	2.34507e-05	2.16334e-06	-0.021405

