1	0
2	0.00324564927421378
3	0.00685355260084508
4	0.0108610552972884
5	0.0153086106625229
6	0.0202398575860572
7	0.0257016499112885
8	0.0317440228761919
9	0.0384200797064826
10	0.0457857792707009
11	0.0538996038124112
12	0.0628220844071506
13	0.072615161278456
14	0.0833413568481423
15	0.0950627418532118
16	0.107839679534926
17	0.121729340287085
18	0.136783989657256
19	0.153049066474468
20	0.170561085092725
21	0.189345415841999
22	0.209414019783978
23	0.230763236176217
24	0.253371741421128
25	0.277198813946215
26	0.30218304736557
27	0.328241651443243
28	0.355270464465636
29	0.383144770472443
30	0.411720970945242
31	0.440839105598588
32	0.470326155487831
33	0.5
34	0.529673844512169
35	0.559160894401412
36	0.588279029054758
37	0.616855229527557
38	0.644729535534364
39	0.671758348556757
40	0.69781695263443
41	0.722801186053785
42	0.746628258578872
43	0.769236763823783
44	0.790585980216022
45	0.810654584158001
46	0.829438914907275
47	0.846950933525532
48	0.863216010342744
49	0.878270659712915
50	0.892160320465074
51	0.904937258146788
52	0.916658643151858
53	0.927384838721544
54	0.937177915592849
55	0.946100396187589
56	0.954214220729299
57	0.961579920293517
58	0.968255977123808
59	0.974298350088711
60	0.979760142413943
61	0.984691389337477
62	0.989138944702712
63	0.993146447399155
64	0.996754350725786
65	1
